market,region,district,date,commodity,price_type,price,currency,source
Bamboi,Savannah,Bole,2025-10-11,Millet,Retail,14.58,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Onions,Retail,9.69,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Peppers (dried),Retail,11.88,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Peppers (fresh),Retail,11.25,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Rice (imported),Retail,18.75,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Rice (local),Retail,13.54,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Sorghum,Retail,10.42,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Soybeans,Retail,12.0,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Tomatoes (local),Retail,8.14,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Yam,Retail,15.68,GHS,MoFA SRID
Bamboi,Savannah,Bole,2025-10-11,Yam (puna),Retail,15.3,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Cowpeas (white),Wholesale,18.06,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Eggplants,Wholesale,32.32,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Eggs,Wholesale,68.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Gari,Wholesale,25.76,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Maize,Wholesale,8.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Maize (yellow),Wholesale,9.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Millet,Wholesale,16.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Onions,Wholesale,23.31,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Peppers (dried),Wholesale,60.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Peppers (fresh),Wholesale,38.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Plantains (apem),Wholesale,47.16,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Plantains (apentu),Wholesale,28.58,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Rice (imported),Wholesale,27.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Rice (local),Wholesale,26.37,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Sorghum,Wholesale,15.97,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Soybeans,Wholesale,16.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Tomatoes (navrongo),Wholesale,26.74,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-11,Yam (puna),Wholesale,25.66,GHS,MoFA SRID
Garu,Upper East,Garu,2025-10-12,Cowpeas (white),Retail,12.29,GHS,MoFA SRID
Garu,Upper East,Garu,2025-10-12,Maize,Retail,2.7,GHS,MoFA SRID
Garu,Upper East,Garu,2025-10-12,Maize (yellow),Retail,3.21,GHS,MoFA SRID
Garu,Upper East,Garu,2025-10-12,Millet,Retail,4.69,GHS,MoFA SRID
Garu,Upper East,Garu,2025-10-12,Sorghum,Retail,5.41,GHS,MoFA SRID
Garu,Upper East,Garu,2025-10-12,Soybeans,Retail,5.51,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Cowpeas (white),Retail,12.85,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Cowpeas (white),Wholesale,10.83,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Eggplants,Wholesale,9.2,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Gari,Retail,9.39,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Gari,Wholesale,8.33,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Maize,Retail,4.34,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Maize,Wholesale,3.87,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Maize (yellow),Retail,4.31,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Maize (yellow),Wholesale,3.86,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Millet,Retail,11.69,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Millet,Wholesale,9.72,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Onions,Wholesale,11.89,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Peppers (fresh),Wholesale,17.68,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Plantains (apem),Retail,12.31,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Plantains (apentu),Retail,12.28,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Rice (local),Retail,12.36,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Sorghum,Retail,9.67,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Sorghum,Wholesale,7.5,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Soybeans,Retail,10.35,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Soybeans,Wholesale,6.67,GHS,MoFA SRID
Kintampo,Bono East,Kintampo North Municipal,2025-10-13,Tomatoes (navrongo),Wholesale,15.02,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Cassava,Retail,4.85,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Cowpeas (white),Retail,19.99,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Eggplants,Retail,14.29,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Eggs,Retail,70.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Gari,Retail,10.28,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Maize,Retail,5.8,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Maize,Wholesale,4.33,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Maize (yellow),Retail,8.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Meat (chicken),Retail,46.67,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Millet,Retail,12.1,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Onions,Retail,17.5,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Peppers (dried),Retail,80.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Peppers (fresh),Retail,25.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Plantains (apem),Retail,5.88,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Plantains (apentu),Retail,11.11,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Rice (imported),Retail,18.95,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Rice (local),Retail,10.58,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Sorghum,Retail,9.05,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Soybeans,Retail,9.57,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Tomatoes (local),Retail,10.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Tomatoes (navrongo),Retail,20.0,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Yam,Retail,6.79,GHS,MoFA SRID
Nkwanta,Oti,Nkwanta South Municipal,2025-10-13,Yam (puna),Retail,10.61,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Cassava,Retail,5.86,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Cowpeas (white),Retail,28.24,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Eggplants,Retail,12.74,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Eggs,Retail,56.67,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Gari,Retail,13.58,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Maize,Retail,4.74,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Maize (yellow),Retail,5.54,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Meat (chicken),Retail,42.0,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Millet,Retail,21.1,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Onions,Retail,12.63,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Peppers (dried),Retail,100.32,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Peppers (fresh),Retail,38.61,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Plantains (apem),Retail,11.55,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Plantains (apentu),Retail,6.98,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Rice (imported),Retail,16.02,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Rice (local),Retail,18.07,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Soybeans,Retail,20.41,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Tomatoes (local),Retail,11.15,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Tomatoes (navrongo),Retail,22.94,GHS,MoFA SRID
Mankessim,Central,Mfantsiman Municipal,2025-10-15,Yam (puna),Retail,9.32,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Cassava,Retail,2.29,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Cassava,Wholesale,1.62,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Cowpeas (white),Retail,18.52,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Cowpeas (white),Wholesale,17.14,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Eggplants,Retail,8.89,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Eggplants,Wholesale,7.64,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Eggs,Retail,59.33,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Eggs,Wholesale,53.0,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Gari,Retail,10.5,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Gari,Wholesale,9.0,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Maize,Retail,4.69,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Maize,Wholesale,4.23,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Maize (yellow),Retail,5.49,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Maize (yellow),Wholesale,5.0,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Meat (chicken),Retail,43.0,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Meat (chicken),Wholesale,39.67,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Millet,Retail,12.17,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Millet,Wholesale,11.2,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Onions,Retail,7.1,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Peppers (dried),Retail,123.33,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Peppers (dried),Wholesale,118.89,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Peppers (fresh),Retail,15.74,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Peppers (fresh),Wholesale,48.28,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Plantains (apem),Retail,11.43,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Plantains (apem),Wholesale,9.82,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Plantains (apentu),Retail,9.97,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Plantains (apentu),Wholesale,8.42,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Rice (imported),Retail,18.04,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Rice (imported),Wholesale,14.31,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Rice (local),Retail,11.25,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Rice (local),Wholesale,10.32,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Sorghum,Retail,9.38,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Sorghum,Wholesale,8.52,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Soybeans,Retail,9.38,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Soybeans,Wholesale,8.27,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Tomatoes (navrongo),Retail,27.42,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Tomatoes (navrongo),Wholesale,25.97,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Yam,Retail,8.23,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Yam,Wholesale,6.98,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Yam (puna),Retail,12.18,GHS,MoFA SRID
Techiman,Bono East,Techiman Municipal,2025-10-15,Yam (puna),Wholesale,9.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Cowpeas (white),Retail,23.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Eggplants,Retail,50.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Eggs,Retail,80.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Gari,Retail,20.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Maize,Retail,10.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Maize (yellow),Retail,11.25,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Meat (chicken),Retail,52.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Millet,Retail,22.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Onions,Retail,30.16,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Peppers (dried),Retail,61.11,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Peppers (fresh),Retail,43.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Plantains (apem),Retail,62.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Plantains (apentu),Retail,42.86,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Rice (imported),Retail,26.44,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Rice (local),Retail,23.39,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Sorghum,Retail,22.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Soybeans,Retail,20.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Tomatoes (navrongo),Retail,33.33,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-15,Yam (puna),Retail,33.01,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Cowpeas (white),Retail,21.74,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Cowpeas (white),Wholesale,40.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Eggplants,Retail,10.67,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Eggs,Retail,91.67,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Gari,Retail,12.5,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Gari,Wholesale,20.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Maize,Retail,4.88,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Maize,Wholesale,11.2,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Maize (yellow),Retail,5.12,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Maize (yellow),Wholesale,11.47,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Millet,Retail,10.45,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Millet,Wholesale,24.53,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Onions,Retail,15.28,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Peppers (dried),Retail,61.54,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Peppers (fresh),Retail,51.67,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Rice (imported),Retail,14.66,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Rice (imported),Wholesale,13.6,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Rice (local),Retail,12.29,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Rice (local),Wholesale,28.0,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Sorghum,Retail,6.41,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Sorghum,Wholesale,12.8,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Soybeans,Retail,5.33,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Soybeans,Wholesale,12.8,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Tomatoes (local),Retail,9.44,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Tomatoes (navrongo),Retail,11.67,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Yam,Retail,10.38,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Yam,Wholesale,2.95,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Yam (puna),Retail,12.41,GHS,MoFA SRID
Wa,Upper West,Wa Municipal,2025-10-15,Yam (puna),Wholesale,5.27,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Cowpeas (white),Wholesale,21.41,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Eggplants,Wholesale,11.71,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Eggs,Wholesale,54.67,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Gari,Wholesale,9.86,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Maize,Wholesale,6.84,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Maize (yellow),Wholesale,7.42,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Meat (chicken),Wholesale,17.9,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Millet,Wholesale,19.33,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Onions,Wholesale,21.47,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Peppers (dried),Wholesale,20.16,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Peppers (fresh),Wholesale,24.03,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Rice (imported),Wholesale,15.0,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Rice (local),Wholesale,14.95,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Soybeans,Wholesale,15.31,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Tomatoes (local),Wholesale,9.55,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Tomatoes (navrongo),Wholesale,23.18,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Yam,Wholesale,9.15,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-16,Yam (puna),Wholesale,10.65,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Eggplants,Retail,7.68,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Eggplants,Wholesale,7.86,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Eggs,Retail,68.33,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Eggs,Wholesale,58.33,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Onions,Retail,8.31,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Onions,Wholesale,10.09,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Peppers (fresh),Retail,8.73,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Peppers (fresh),Wholesale,16.5,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Rice (imported),Retail,15.0,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Tomatoes (local),Retail,8.33,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Tomatoes (navrongo),Wholesale,18.43,GHS,MoFA SRID
Koforidua,Eastern,New Juaben South Municipal,2025-10-16,Yam (puna),Retail,13.37,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Cassava,Retail,2.18,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Cowpeas (white),Retail,31.67,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Eggplants,Retail,15.86,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Eggs,Retail,60.67,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Gari,Retail,17.92,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Maize,Retail,7.14,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Maize (yellow),Retail,8.17,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Meat (chicken),Retail,35.42,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Millet,Retail,14.31,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Onions,Retail,29.13,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Peppers (dried),Retail,30.0,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Peppers (fresh),Retail,16.76,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Plantains (apem),Retail,9.75,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Plantains (apentu),Retail,10.07,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Rice (imported),Retail,28.4,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Rice (local),Retail,28.94,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Soybeans,Retail,27.78,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Tomatoes (local),Retail,29.13,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Yam,Retail,11.38,GHS,MoFA SRID
Bibiani,Western North,Bibiani Anhwiaso Bekwai Municipal,2025-10-17,Yam (puna),Retail,9.05,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-19,Cowpeas (white),Wholesale,18.5,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-19,Eggplants,Wholesale,30.54,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-19,Eggs,Wholesale,66.67,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-19,Gari,Wholesale,20.95,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-19,Maize,Wholesale,8.0,GHS,MoFA SRID
Tema Community One Main Market,Greater Accra,TMA-Tema East,2025-10-19,Maize (yellow),Wholesale,9.0,GHS,MoFA SRID
